,business_id,name,address,city,state,latitude,longitude,stars,review_count,is_open,categories
8448,IZFODW0fifph9urOnl6pGQ,"""King Coffee Roastery""","""3230 E Union Hills Dr, Ste B135""",Phoenix,AZ,33.655624269200004,-112.01182723,5.0,5,1,Coffee & Tea;Cafes;Restaurants;Food;Coffee Roasteries
8450,B9rn4K_nDnNiIUF-6_0-qA,"""Zak's Chocolate""","""6990 E Shea Blvd, Ste 116""",Scottsdale,AZ,33.5830305,-111.930903,5.0,30,1,Flowers & Gifts;Food;Cafes;Shopping;Chocolatiers & Shops;Gift Shops;Restaurants;Organic Stores;Specialty Food;Candy Stores;Desserts
8456,Tiu3iRXMlzEEI6Epp3I8lg,"""Cafe Sababa""","""503 E John St""",Champaign,IL,40.108761,-88.231538,5.0,5,1,Pizza;Restaurants;Kosher;Vegetarian
8464,nKph91qATrPCbJ-QwZjDZw,"""Hand Car Wash - Sinclair""","""5680 S Pecos Rd""",Las Vegas,NV,36.0868672,-115.1005055,5.0,20,1,Delis;Gas Stations;Food;Restaurants;Convenience Stores;Car Wash;Automotive
8484,joIZbPR6H-2MTGQGLzCXsA,"""Geschenk Boutique""","""228 E Lincoln""",Saint Joseph,IL,40.111621,-88.041188,5.0,4,1,Flowers & Gifts;Shopping;Coffee & Tea;Gift Shops;Event Planning & Services;Food;Ice Cream & Frozen Yogurt;Cards & Stationery;Jewelry;Arts & Crafts
8489,SSWrPxJQ7ezB17OGwLUkWQ,"""UR Sweet Madness""","""""",Las Vegas,NV,36.0833352,-115.0999753,5.0,4,1,Custom Cakes;Bakeries;Desserts;Food;Gluten-Free;Restaurants
8500,SJBzyJDCR_f6dx5tpYAABA,"""Kibo Sushi""","""2945 Lake Shore Boulevard""",Toronto,ON,43.6005652,-79.5055992,5.0,5,1,Japanese;Restaurants;Sushi Bars
8501,4LeP9eTpSXjxfxzrPtS9Hg,"""Liquid Nutrition""","""1001 Boulv Decarie, S1- Near Cafeteria""",Montréal,QC,45.473087,-73.60105109999999,5.0,3,1,Juice Bars & Smoothies;Organic Stores;Food
8506,so8bDGEBmMc1SVCoCAZrcA,"""Avoca Choclatier""","""176 Hampton Avenue""",Toronto,ON,43.676955,-79.352834,5.0,14,1,Ice Cream & Frozen Yogurt;Food;Specialty Food;Chocolatiers & Shops
8535,9qWjF5SiK2_MGnu6wBcp-w,"""One Stop Nutrition""","""6171 N Decatur Blvd, Ste 130""",Las Vegas,NV,36.2711606282,-115.2072459,5.0,78,1,Shopping;Health Markets;Vitamins & Supplements;Specialty Food;Juice Bars & Smoothies;Food
8582,-csPsaR5T0fsR-xGz7LbGw,"""Congin's Pizza""","""104 S St""",Chardon,OH,41.5887602,-81.2037699,5.0,4,1,Pizza;Restaurants
8589,14h1Qyp5MjJEw-VdlYzVcw,"""Charlie & Tango""","""13357 Snow Rd""",Brook Park,OH,41.4047643584,-81.7851841643,5.0,6,1,Bubble Tea;Ice Cream & Frozen Yogurt;Food;Juice Bars & Smoothies
8609,pH84vudx4ymanXKDGRkeUQ,"""Bäckerei Benhelm""","""Biklenstr. 5""",Stuttgart,BW,48.78776,9.2474,5.0,5,1,Food;Bakeries
8630,rgsKBjXJbiXPaRHc3mY2hw,"""Perla Homemade Delights""","""5380 State Rd""",Cleveland,OH,41.414619,-81.710837,5.0,14,1,Specialty Food;Food;Ethnic Food;Desserts;Bakeries
8638,NZy2kfdaO1C0RWMaMUueHQ,"""Services Commémoratifs Mont-Royal""","""1297 Chemin de la Forêt""",Outremont,QC,45.509934,-73.600181,5.0,6,1,Local Services;Sandwiches;Funeral Services & Cemeteries;Restaurants
8668,Ry6DsiXNkzlt4JMi1FZ6kw,"""Walter Bistro""","""1575 Rue Fleury Est""",Montréal,QC,45.5635755,-73.65621309999999,5.0,5,1,American (Traditional);French;Restaurants
8689,Cp_wAQDPDm0MESkLvKY9yw,"""The City Cafe""","""8401 W Monroe St""",Peoria,AZ,33.5763027,-112.24056570000002,5.0,9,1,Cafes;Restaurants
8697,UcXyx8m21LfzkTe4SKZs8g,"""Lindt Chocolate Shop - Toronto Eaton Centre""","""220 Yonge St, B210a""",Toronto,ON,43.6536106,-79.3800603,5.0,4,1,Chocolatiers & Shops;Food;Candy Stores;Specialty Food
8699,Q2fR4XDZPScez4b-Ttk5vA,"""Janelle's Restaurant""","""12508 St Clair Ave""",Cleveland,OH,41.541393,-81.59679100000001,5.0,6,1,Restaurants;American (Traditional);Breakfast & Brunch
8730,MPTgNKfAKu_0KZ4Gc3FcUg,"""Gaststätte Alte Hupe""","""Adlerstr. 41""",Stuttgart,BW,48.7642,9.162580300000002,5.0,5,1,Restaurants
8731,STukQhp01a__zTsHMBiyow,"""East of York Gourmet Food""","""1904 Danforth Avenue""",Toronto,ON,43.6850313,-79.3165863,5.0,17,1,Specialty Food;Food;Indian;Sandwiches;Restaurants;Cafes;Vegetarian
8780,2rYcqMuCHNhWzwutGxryjw,"""Serena Grill""","""965 Dundas Street W, Unit A-8""",Whitby,ON,43.8741212633,-78.9622703567,5.0,3,1,Indian;Pakistani;Halal;Restaurants
8783,RfVypYX2gVWAAXD-aci93A,"""Shop on the Hill""","""6140 E Cave Creek Rd, Ste 6""",Cave Creek,AZ,33.832714,-111.94827240000002,5.0,8,1,Flea Markets;Shopping;Flowers & Gifts;Gift Shops;Farmers Market;Specialty Food;Food
8799,e3zDFwCYDo4ShQyO2QUn_w,"""Wild Bunch Catering""","""15220 N Cave Creek Rd""",Phoenix,AZ,33.6254251,-112.0307179,5.0,4,1,Caterers;Food Delivery Services;Food;Event Planning & Services
8800,kqlkaXGlVX9-yaYzNqmcOg,"""Pizza Nova""","""10045 Hurontario Street""",Brampton,ON,43.7071105,-79.7874934,5.0,5,1,Restaurants;Pizza
8841,BJKhJTF1Lz_DbL10BMd2EQ,"""Foodies Catering""","""""",Phoenix,AZ,33.4483771,-112.07403729999999,5.0,4,1,Caterers;Food;Event Planning & Services;Food Delivery Services
8847,hXMyEwjTE2Rh34G4d7Vycw,"""Farnham""","""401 Rue de Normandie Nord""",Farnham,QC,45.2850892942,-72.9887754854,5.0,3,1,Bars;Food;Pubs;Nightlife;Breweries
8848,ae_bWvkswYJZU4sOWOVVng,"""Bridgeport Cafe""","""7201 Kinsman Rd, Ste 103A""",Cleveland,OH,41.4797722,-81.63762309999998,5.0,5,1,Cafes;Breakfast & Brunch;Restaurants
8852,2ciPH1x3Ep2Pw7Em41dSGg,"""YZ's Karaoke Cafe""","""1350 S Longmore Dr""",Mesa,AZ,33.3901772,-111.86431940000001,5.0,4,1,Bars;Nightlife;Food;Karaoke
8865,54KMQVxWMYWgHKQiZa_58Q,"""PA'PA'S BBQ""","""1220 E Broadway""",Monona,WI,43.0477439,-89.3122137,5.0,15,1,Food;Local Flavor;Caterers;Event Planning & Services;Food Trucks;Barbeque;Restaurants
8876,Oe8NpwAoAmktud7HXgTIRA,"""Teavanna""","""2200 East Williams Field Rd, Ste 640""",Gilbert,AZ,33.3108302136,-111.742704436,5.0,3,1,Food;Coffee & Tea
8881,p1MZyPUMflxMARQ6I8X3Kw,"""Casa De Falafel""","""6730 W Cactus Rd""",Peoria,AZ,33.5966437,-112.2031102,5.0,41,1,Vegetarian;Middle Eastern;Restaurants;Food;Vegan;Mediterranean;Mexican
8883,-yZf2fmb6j6B8-GPBghdJg,"""Killian Beef""","""4741 E Southern Ave""",Mesa,AZ,33.3928112,-111.72951029999999,5.0,4,1,Farmers Market;Food Tours;Specialty Food;Hotels & Travel;Tours;Food;Butcher;Meat Shops
8903,a-1KiIXBVx8NsPhXFk3nrg,"""Purple Elephant Cakes""","""""",Litchfield Park,AZ,33.4933743,-112.3579364,5.0,46,1,Specialty Food;Event Planning & Services;Food;Caterers;Bakeries;Desserts;Custom Cakes;Cupcakes;Macarons
8928,0d31NEyTFbx2_J_56DP-JA,"""Enroute Coffee and Tea House""","""15605 W Roosevelt St, Ste 107""",Goodyear,AZ,33.456411800000005,-112.3944781,5.0,81,1,Food;Coffee & Tea;Internet Cafes;Bakeries
8940,FGM-67-PYuNgdAUq-13drg,"""Tacos Y Mariscos El Sinaloa""","""8946 N 7th St""",Phoenix,AZ,33.567602379899995,-112.065694369,5.0,5,1,Restaurants;Mexican;Food;Food Trucks;Seafood;Food Stands
8943,D2SPZOCER3TLIsrYywMpYQ,"""Raise the Root Organic Market""","""1164 Queen Street E""",Toronto,ON,43.6627239,-79.332594,5.0,5,1,Organic Stores;Food;Health Markets;Specialty Food
8947,TKWAmdinVT1EaofFwX0C5Q,"""Caterology""","""22950 Miles Rd""",Bedford Heights,OH,41.4234752639,-81.5174665362,5.0,3,1,Food Delivery Services;Wedding Planning;Food;Event Planning & Services;Caterers
8949,KDh82ODr4adz9ck6ltQ_YQ,"""Tastybox""","""621 N 7th St""",Phoenix,AZ,33.4554106,-112.0648682,5.0,39,1,Restaurants;Vegetarian;American (New);Food;Vegan
8962,5yjZauZ7YUAywt9T9rp7fw,"""Heinrich Getränke-Markt""","""Solitudeallee 127""",Kornwestheim,BW,48.878,9.17737,5.0,6,1,Beverage Store;Food
8972,_ESPB65ASmY9hBHflX2fnA,"""Pho Saigon St""","""1045 Steeles Avenue W""",Toronto,ON,43.791241,-79.4481321,5.0,4,1,Vietnamese;Restaurants
8984,j54GyKYDKBdbZFdcLUXHJQ,"""Antojos Y Neveria La Trampa""","""2535 E Bell Rd, Ste 1""",Phoenix,AZ,33.6401342833,-112.02729490700001,5.0,3,1,Ice Cream & Frozen Yogurt;Food;Desserts;Juice Bars & Smoothies
8994,9pfYA8ZyheIX4x_OjxRysg,"""Edinburgh Food Studio""","""158 Dalkeith Road""",Edinburgh,EDH,55.933862216499996,-3.1670169532,5.0,5,1,Diners;Restaurants
9004,a2lDvD4WkIk3ha3RJi92OQ,"""Spitaki""","""133-135 East Claremont Street""",Edinburgh,EDH,55.9646525,-3.1905097999999996,5.0,3,1,Restaurants;Greek;Mediterranean
9012,ACFgUUcv_gOGwYvTnuqusw,"""Yogi's Bistro""","""149 E Adams St""",Phoenix,AZ,33.4470635,-112.0720131,5.0,4,1,Food Stands;Street Vendors;American (Traditional);Hot Dogs;Restaurants;Food
9020,n_LSGXDDApdFS9EC2WGUGw,"""Salerno""","""2411 Avenue Charland""",Montréal,QC,45.570775700000006,-73.6398383,5.0,4,1,Pizza;Meat Shops;Sandwiches;Restaurants;Food;Bakeries;Specialty Food
9030,vb91ALDyUVuaQRPio8a1sA,"""Kiffin""","""3439 Rue Saint-Denis""",Montréal,QC,45.517450700000005,-73.56819990000001,5.0,11,1,Arts & Crafts;Food Delivery Services;Local Flavor;Breakfast & Brunch;Bistros;Ice Cream & Frozen Yogurt;Restaurants;Caterers;Cooking Classes;Cafes;Event Planning & Services;Gluten-Free;Specialty Food;Food;Vegan;Shopping
9045,apDt7MWwZVmh_R1t_WVBzw,"""L & J Deli Store""","""447 West Gilman St""",Madison,WI,43.0736131,-89.3947782,5.0,3,1,Delis;Latin American;Restaurants;Sandwiches
9082,VmbvhEXcyr5mdEU-nAJfTw,"""Cherry Blossoms Acupuncture""","""7200 W Bell Rd E104""",Glendale,AZ,33.6397611,-112.21297690000002,5.0,4,1,Traditional Chinese Medicine;Massage;Acupuncture;Specialty Food;Food;Health & Medical;Beauty & Spas;Medical Spas;Herbs & Spices
9088,E8_jJ5IErup4LuwBedZQWQ,"""Eggception""","""4886B Boulevard des Sources""",Pierrefonds,QC,45.504908799999995,-73.81826559999999,5.0,4,1,Restaurants;Breakfast & Brunch
9098,m4-N0JjR_Rc2vhMpsDQgsg,"""Ice Cream Heaven""","""1729 Freeport Rd""",New Kensington,PA,40.578456,-79.757406,5.0,6,1,Food;Ice Cream & Frozen Yogurt
9111,uo-40ZDaRJBoh-PY4dbCgQ,"""Pilón Dominican Kitchen""","""497 Warren C Coleman Blvd S""",Concord,NC,35.3834685,-80.5844283,5.0,16,1,Spanish;Restaurants;Dominican;Caribbean
9115,bUu1e-fvi7iLEAYcSaU4Sw,"""L'Insouciant""","""4282 Rue St-Denis""",Montréal,QC,45.522246200000005,-73.5795366,5.0,3,1,Nightlife;Internet Cafes;Arts & Entertainment;Food;Music Venues;Performing Arts
9117,jp6wKEW6AmSJrz9TtYSx4g,"""The Merseyside""","""2413 Dundas Street W""",Toronto,ON,43.6585195309,-79.4532871883,5.0,10,1,Coffee & Tea;Cafes;Food;Restaurants;Sandwiches;Bakeries
9157,88OLZsPHpFzMDB0fBQoD9Q,"""The Architect""","""54 Nicholas Street""",Chester,CHE,53.187536,-2.895032,5.0,5,1,Pubs;Restaurants;Bars;Nightlife;British
9186,AxQpS88KrBS0Fa0py1C6IQ,"""Indulge""","""""",Pittsburgh,PA,40.3900597,-80.01436559999999,5.0,5,1,Caterers;Food Delivery Services;Event Planning & Services;Food
9228,qmM-u1B1UwHfBt62dyqT3A,"""Lee's Sandwich Shop""","""902 Central Dr""",Kannapolis,NC,35.502869,-80.60799140000002,5.0,8,1,Restaurants;Sandwiches
9236,L8A8TQSGKAfxynXvQz7RUw,"""Street Freeze Ice Cream & Party Truck""","""4001 S Decatur Blvd""",Las Vegas,NV,36.1172631,-115.20993290000001,5.0,15,1,Event Planning & Services;Food;Party & Event Planning;Shaved Ice;Food Trucks;Caterers;Ice Cream & Frozen Yogurt;Party Equipment Rentals
9244,Od7MuluIiNpSDKlrE9mxzg,"""The Honey Glazed Ham Co Ltd""","""100 Westmore Dr""",Etobicoke,ON,43.736874,-79.60191999999999,5.0,3,1,Food;Specialty Food;Butcher
9280,aIfQzb8eB2iouzwh7JMEIg,"""Potts Chocolate""","""619 S Cedar St, Ste P""",Charlotte,NC,35.2279812,-80.85487370000001,5.0,3,1,Chocolatiers & Shops;Specialty Food;Food
9286,67t9cew1M828JFWVkv_UWQ,"""A & A International Food""","""1636 Sardis Rd N, Ste 110""",Charlotte,NC,35.138239899999995,-80.7368122,5.0,9,1,Food;Grocery
9315,HYw-4ZwSpiVUQw-We4sPLw,"""Crêpe Café""","""349 Rue Saint-Charles O""",Longueuil,QC,45.5366608863,-73.5124940425,5.0,4,1,French;Fondue;Creperies;Coffee & Tea;Restaurants;Cafes;Food
9322,w5gvpOg8X-v4uqvb3tB0HA,"""The Southern Olive""","""8356 Charlotte Hwy, Ste 102""",Fort Mill,SC,34.9548803812,-80.8519581147,5.0,24,1,Juice Bars & Smoothies;Olive Oil;Specialty Food;Coffee & Tea;Bakeries;Food
9329,7I_xWHdCaH-CtZLQGkhsjg,"""Pear and the Pickle, Cafe & Market""","""1800 Rialto St""",Pittsburgh,PA,40.466752,-79.982293,5.0,44,1,Cafes;Restaurants;Specialty Food;Grocery;Food;Fruits & Veggies;Delis
9330,LMbZSEZms_90nfP4f9qBvw,"""Copper Branch""","""66 Baldwin Street""",Whitby,ON,43.957981700000005,-78.9608133,5.0,16,1,Breakfast & Brunch;Restaurants;Vegetarian;Vegan
9333,gzmtCeeSJZlTHzUknYd8jw,"""Tealish""","""367 Roncesvalles Avenue""",Toronto,ON,43.6500251,-79.4503216,5.0,4,1,Coffee & Tea;Food
9342,fxRcHzovnRyWh_WMdQoNOQ,"""Taj Restaurant""","""1110 Finch Avenue West""",Toronto,ON,43.7687078154,-79.474382177,5.0,6,1,Mediterranean;Russian;Restaurants
9343,UF7Bf6oZfWtzAUI1hJnkeA,"""CLE Juice Box""","""8587 Mentor Ave""",Mentor,OH,41.6696854,-81.33282109999999,5.0,21,1,Juice Bars & Smoothies;Specialty Food;Health Markets;Food
9350,1vSk1gjikHfX3qXQkk6w7w,"""Cool Cakes and Pastries""","""4 Mississauga Road, Unit 1""",Mississauga,ON,43.548269583999996,-79.5898286696,5.0,3,1,Food;Bakeries;Desserts
9373,k_LS7nlZAd0DeDxgydvWjA,"""Las Vegas Fruits & Nuts""","""5775 S Eastern Ave, Ste 104""",Las Vegas,NV,36.0849949108,-115.119420368,5.0,29,1,Specialty Food;Chocolatiers & Shops;Desserts;Food
9405,Jd7pyrfNdffLM5nMcP4IPg,"""The Tea Lab""","""530 Euclid Ave, Ste 17""",Cleveland,OH,41.4991795,-81.689137,5.0,13,1,Coffee & Tea;Food
9422,9R4vCvUJMc_onJ1oHBeYaA,"""Ô Thé""","""625 Boulevard Décarie""",Saint-Laurent,QC,45.509813,-73.675366,5.0,5,1,Bubble Tea;Bakeries;Restaurants;Coffee & Tea;Taiwanese;Food
9433,tcnUoj0KNg1lDqhoGsRk0A,"""Nature's Corner""","""302 Canboro Rd""",Ridgeville,ON,43.03751870000001,-79.3112541,5.0,3,1,Cafes;Coffee & Tea;Breakfast & Brunch;Bakeries;Restaurants;Food
9450,f5Qj1xYhu2OpQz4csRG_-A,"""Mr Hero""","""1343 S Water St""",Kent,OH,41.141360299999995,-81.35678370000001,5.0,3,1,Restaurants;Sandwiches
9478,dtKWlqu-4ft3rBycIOGchw,"""Antioch Kitchen""","""1150 Sheppard Avenue W""",Toronto,ON,43.7542634,-79.4685369,5.0,3,1,Kebab;Restaurants;Middle Eastern;Turkish
9479,e6m1p7oPbq7Gq37eMhSsWA,"""Joey's New York Pizza""","""9430 W Lake Mead Blvd, Ste 9""",Las Vegas,NV,36.2068268297,-115.302319142,5.0,13,1,Restaurants;Pizza;Chicken Wings;Food;Sandwiches;Specialty Food;Pasta Shops
9482,3C0bnFhjkgYP9mWORKg6cA,"""Chili Man""","""S Tryon""",Charlotte,NC,35.226911,-80.843823,5.0,122,1,Food;Street Vendors;Restaurants;Hot Dogs
9511,zD_nzOAkRblywoRmIrGpTg,"""Best Meat""","""2362 Lexington St""",Las Vegas,NV,36.2027670875,-115.158089944,5.0,3,1,Soul Food;Restaurants
9586,tJHF0eta2A_z5e9nTpONQg,"""Fresh Med Food Truck""","""""",Charlotte,NC,35.2150714,-80.82947469999999,5.0,12,1,Food;Mediterranean;Restaurants;Greek;Portuguese;Food Trucks
9593,KKMzRG_P7Kd4LJkqqxXyPg,"""Rosa Mexicano""","""Archdale Dr""",Charlotte,NC,35.151604,-80.8698446,5.0,4,1,Street Vendors;Food
9637,nwN2iLdDDEYU5-qkLEsPNw,"""Ginos Petit Dejeuner""","""W 55 Alpha Dr""",Harmarville,PA,40.53890379999999,-79.8355632,5.0,3,1,Cafes;Breakfast & Brunch;Restaurants;French
9644,uWTebPGmOfgHCVHPM16lRg,"""Pacini""","""535 Boulevard Arthur-Sauve""",Saint-Eustache,QC,45.5733577,-73.9134272,5.0,3,1,Italian;Desserts;Pizza;Restaurants;Food
9656,OWkS1FXNJbozn-qPg3LWxg,"""Mama Napoli Pizza""","""""",Las Vegas,NV,36.128561,-115.17112979999999,5.0,3,1,Food Trucks;Pizza;Food;Restaurants
9657,pzIXxUDaYVUFwDq6dUf1bQ,"""The Coffee Bouquets""","""7 Riverview Gardens""",Toronto,ON,43.6487131,-79.48587890000002,5.0,9,1,Cafes;Food;Restaurants;Coffee & Tea Supplies;Coffee & Tea
9662,0yyyC-CMyEhB9gkvrXgJwQ,"""Greenhouse Gardens""","""13103 E Chandler Heights Rd""",Chandler,AZ,33.23287,-111.79836599999999,5.0,3,1,Local Flavor;Specialty Food;Food;Farmers Market;Fruits & Veggies
9666,VpCL5PCsaIjQx_90YcR7wg,"""Maggie's Diner""","""360 Lakeshore Boulevard W""",Mississauga,ON,43.542570399999995,-79.5962416,5.0,3,1,Restaurants;Breakfast & Brunch
9690,0j3ScXP2pii16Y4ojtKdSQ,"""Global Cheese""","""224 Norseman Street""",Toronto,ON,43.632048,-79.52861120000001,5.0,6,1,Specialty Food;Food;Cheese Shops
9712,pTr0UQn7oWW4wxF6qPEXdw,"""Mein Man""","""2929 W Acoma Dr""",Phoenix,AZ,33.6174152,-112.12140910000001,5.0,3,1,Restaurants;Food;Caterers;Food Trucks;Event Planning & Services;Chinese;Street Vendors
9718,_O5zubqsiY9kEaNAmR-24w,"""The Baking Cup Sweet Shop""","""1600 N Rampart Blvd""",Las Vegas,NV,36.1886104,-115.28748059999998,5.0,32,1,Farmers Market;Bakeries;Cupcakes;Food;Desserts
9719,qYpaEjltL1xSxqx3VYpyGw,"""Olive & Marlowe""","""5975 Broad St""",Pittsburgh,PA,40.462846899999995,-79.9253608,5.0,12,1,Food;Specialty Food;Olive Oil
9733,FUl1hwa9DFwfePUnS_R3Ow,"""Nothing Bundt Cakes""","""1143 Stonecrest Blvd, Ste 105""",Tega Cay,SC,35.0475225307,-80.9918730408,5.0,23,1,Food;Desserts;Cupcakes;Bakeries
9736,ggwOO8Tu5CPD7SvLG3ewEQ,"""Conspiracy Pizza""","""176 Wicksteed Avenue""",Toronto,ON,43.712476200000005,-79.3530658,5.0,7,1,Restaurants;Pizza
9774,P3Vjgl1kQrSAzTi2hTb2uQ,"""Taco Trunp""","""388 Rue Saint-Zotique E""",Montréal,QC,45.535192342399995,-73.6086459067,5.0,5,1,Mexican;Restaurants
9785,bBw1Lprmxc2kY59a-woiAg,"""Save On Tobacco & Beverage""","""7411 Mentor Ave""",Mentor,OH,41.6537211,-81.37679969999999,5.0,7,1,Beer;Wine & Spirits;Food
9787,-Qamd1hK7jczDkdUrm8lxg,"""Mom and Pops Smoke Shop""","""557 E Sahara Ave""",Las Vegas,NV,36.143315,-115.1486295,5.0,4,1,Food;Grocery;Beer;Wine & Spirits;Convenience Stores
9798,7cScZ3ZqVjK2VEyyUxzpiw,"""Nutrishop of Mesa""","""1705 S Greenfield Rd""",Mesa,AZ,33.3839262,-111.73690259999998,5.0,9,1,Health Markets;Food;Specialty Food
9837,GFlbBbpmC830wrIR6k5bIQ,"""Momo Sushi""","""561 Hotel Plz""",Boulder City,NV,35.9770560135,-114.836214446,5.0,30,1,Sushi Bars;Restaurants
9847,oubCbnF9Ugh1vIGjRxQaVg,"""See's Candies""","""132 E Camelback Rd""",Phoenix,AZ,33.509421,-112.07105800000001,5.0,26,1,Specialty Food;Chocolatiers & Shops;Gift Shops;Flowers & Gifts;Shopping;Food;Candy Stores
9857,4gEvZ8Ta67oL62uYwDUeVg,"""Herman's Pub & Grub""","""""",Brunswick,OH,41.206132000000004,-81.82281,5.0,9,1,Wine Bars;Beer Bar;Sports Bars;American (Traditional);Nightlife;Bars;American (New);Restaurants
9858,yrZKFv1dkPJOzgvZsOvgOg,"""BO'TECA di vino""","""Beethovenstr. 30""",Stuttgart,BW,48.775816,9.1329136,5.0,5,1,Mediterranean;Bars;Food;Restaurants;Nightlife;Wine Bars;Beer;Wine & Spirits
9879,ttzzsJE2bv7gRdyyoGZjfw,"""Rose's Dipped Delights""","""2600 W Sahara Ave""",Las Vegas,NV,36.1452198,-115.17665120000001,5.0,3,1,Chocolatiers & Shops;Desserts;Specialty Food;Food
9888,cI9xcJnBFpJoXKeqc5P6OA,"""Best Grocery Delivery""","""114 Clinton Lake Rd""",clinton,PA,40.4936763,-80.29303929999999,5.0,10,1,Food;Food Delivery Services
9896,5yLYMBJRHWRj2wlbjKFwQA,"""The Sweet Fix Bakery""","""2307 Lee Rd""",Cleveland Heights,OH,41.4969417951,-81.56507159510001,5.0,7,1,Food;Bakeries
9900,xUsYf7lB0bi1zGEw41-aTw,"""Stoke Stack Barbecue""","""176 Wicksteed Avenue""",Toronto,ON,43.712476200000005,-79.3530658,5.0,7,1,Food;Food Trucks;Barbeque;Restaurants
9910,KK1gz__tnBj7XY9csheROw,"""Sweet Boutique Bakery""","""9814 Zackery Ave""",Charlotte,NC,35.029901,-80.83122890000001,5.0,3,1,Bakeries;Food;Cupcakes;Custom Cakes
9911,JZeyI8RDaqBxl7NCCIGQDg,"""Over Langshaw Farmhouse Ice Cream""","""The Grassmarket, Junction of Victoria Street and West Bow""",Edinburgh,EDH,55.947932246899995,-3.1944234297000005,5.0,4,1,Street Vendors;Desserts;Coffee & Tea;Food;Ice Cream & Frozen Yogurt
9919,4y8KM5Hq0HOm6M0w7O-m4g,"""Madison Food Explorers""","""2406 Upham St""",Madison,WI,43.0716921184,-89.3809596058,5.0,13,1,Local Flavor;Bakeries;Food;Restaurants;Party & Event Planning;Event Planning & Services;Tours;Hotels & Travel;American (Traditional)
9921,GpBimLcnuL2Aep7eQK8IyA,"""Cocoro""","""5407 Avenue du Parc""",Montréal,QC,45.522009106800006,-73.6013291404,5.0,7,1,Ramen;Restaurants;Japanese
9927,KigVxapJf9leyEsSlyoklQ,"""The Vitamin Shoppe""","""9815 Northlake Centre Pkwy""",Charlotte,NC,35.3486453,-80.85800309999999,5.0,9,1,Vitamins & Supplements;Specialty Food;Health Markets;Food;Shopping
9931,m7w-i-atb2CUyHt1ir5-3w,"""La Jolie Cheese Shop""","""9 -2 Orchard Heights Boulevard""",Aurora,ON,44.009045455,-79.4699772811,5.0,8,1,Specialty Food;Cheese Shops;Food
9932,HDcWVlEg5kmI9a9rzGQ0JA,"""The Cinnamon Stick""","""4017 Lien Rd""",Madison,WI,43.1209693,-89.3153402,5.0,4,1,Food;Herbs & Spices;Candy Stores;Grocery;Specialty Food
9940,Ed-jwWfKoxUV9_iL5OJalA,"""First Class Delites""","""1156 Weston Rd""",York,ON,43.68711939999999,-79.49011309999999,5.0,3,1,Restaurants;Caribbean
9942,H1ZlF8EkvE5PW_-1BP0nTg,"""Tipps Cafe""","""8545 S Eastern Ave, Ste 101""",Las Vegas,NV,36.0345278685,-115.12020074,5.0,17,1,Breakfast & Brunch;Coffee & Tea;Restaurants;Food;Bakeries
9952,4hWDMVtfnpyY72_5QMbthA,"""Old Time Meat & Deli Shoppe""","""2018 S Neil St""",Champaign,IL,40.091901,-88.245362,5.0,45,1,Delis;Meat Shops;Specialty Food;Restaurants;Food
9965,N9a0SjHqBqQBe06fTAicXg,"""Bäckerei Andreas Blankenhorn""","""Albstr. 23""",Stuttgart,BW,48.7465,9.16558,5.0,3,1,Bakeries;Food;Coffee & Tea;Cafes;Restaurants
9977,v4fuuR7iuyNzPXu_O3jSmA,"""Lisa Marie's Catering Services""","""6235 S Pecos Rd, Ste 106""",Las Vegas,NV,36.0767976,-115.1015253,5.0,5,1,Caterers;Food Delivery Services;Event Planning & Services;Food;Personal Chefs;Food Stands;Restaurants;Party & Event Planning
9978,iucnfMFJlkL8sMYW9J0K8A,"""Alesha Donuts""","""8345 W Glendale Ave""",Glendale,AZ,33.5370864,-112.2394225,5.0,27,1,Sandwiches;Donuts;Juice Bars & Smoothies;Restaurants;Food
9988,ycbbmpDefzsU4BPFLvRmqw,"""Gastronomix""","""Commerce Court West, 199 Bay Street""",Toronto,ON,43.648235,-79.379518,5.0,4,1,Specialty Food;Food;Grocery
9992,ykNLkmfJqaF9sAWDJiQwLw,"""Terra Verde""","""""",Montréal,QC,45.508669899999994,-73.5539925,5.0,6,1,Sandwiches;Pizza;Restaurants
9995,prIta4agQiDpUQVY3MliFA,"""Chef @ Your Home""","""""",Las Vegas,NV,36.179696,-115.345235,5.0,31,1,Caterers;Personal Chefs;Event Planning & Services;Restaurants
10000,l1Zbn8vWoOriimOsj20KjA,"""Rooted In Cleveland""","""1979 W 25th St""",Cleveland,OH,41.4846075635,-81.7026548191,5.0,3,1,Specialty Food;Farmers Market;Food;Fruits & Veggies
10005,VKKC3SVIjrA6yf1OFLogvg,"""Cob's Bread""","""156 Danforth Avenue""",Toronto,ON,43.6766859,-79.3574798,5.0,4,1,Bakeries;Food
10039,OpMGaD7tsUZzt19mfICO4A,"""180g""","""6546 Rue Waverly""",Montréal,QC,45.5291340963,-73.6118406741,5.0,5,1,Sandwiches;Shopping;Restaurants;Books;Mags;Music & Video;Vinyl Records;Cafes
10055,GjZmO5sGxsxwfQpqy-DTvA,"""Chefery""","""""",Henderson,NV,35.952556,-115.0228736,5.0,4,1,Caterers;American (New);Specialty Food;Personal Chefs;Food;Food Delivery Services;Event Planning & Services;Restaurants
